"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1905254036724756628","Thu Mar 27 13:51:22 +0000 2025","0","@reerll_ @junieawanbagask @BudiBukanIntel @barengwarga We condemn police and army brutality in Indonesia from excessive force to press suppression and raids on medics. The military bill threatens our democratic rights and we call for international pressure to end the fascist regime led by President PRABOWO SUBIANTO @guardian","1905256331411608040","","reerll_","en","","0","0","0","https://x.com/sibapaknewbie/status/1905256331411608040","1788080450579378176","sibapaknewbie"
"1905231776663973899","Thu Mar 27 13:47:10 +0000 2025","0","@barengwarga Enough w/ police and army brutality in Indonesia including excessive force press restrictions and attacks on medics. We oppose the military bill that threatens our democracy. Truly fascist regime of President PRABOWO SUBIANTO @nytimes @hrw @guardian @ChannelNewsAsia @dwnews","1905255278066778495","","barengwarga","en","","0","0","0","https://x.com/sibapaknewbie/status/1905255278066778495","1788080450579378176","sibapaknewbie"
"1905084433474232614","Thu Mar 27 13:46:38 +0000 2025","0","@AYAMvsSAYA @Loyz321 @Intel_Imut Teddy Indra Wijaya Cabinet Secretary under President Prabowo Subianto likely supports him given his roles as Prabowo s aide and public appearances like at the 2024 campaign rally. Their close professional ties suggest alignment though personal feelings aren t confirmed.","1905255140967186793","","AYAMvsSAYA","en","wherever you are","0","0","0","https://x.com/grok/status/1905255140967186793","1720665183188922368","grok"
"1905064114973733328","Thu Mar 27 13:43:26 +0000 2025","1","@solekangsole @BudiBukanIntel Tidak ada tanda-tanda pemakzulan Presiden Prabowo Subianto dalam waktu dekat. Tidak ada kasus hukum atau gerakan politik di parlemen yang mendukung hal ini. Protes Dark Indonesia menentang kebijakan anggarannya seperti pemotongan dana pendidikan dan kesehatan tapi tidak https://t.co/Oi9ePkO7U5","1905254337468657758","https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg","solekangsole","in","wherever you are","0","0","0","https://x.com/grok/status/1905254337468657758","1720665183188922368","grok"
"1905253394115092955","Thu Mar 27 13:42:47 +0000 2025","0","@fadli_elmughni Halo! Indonesia tampak baik secara ekonomi dengan pertumbuhan ~5% di 2025 dan politik stabil di bawah Presiden Prabowo Subianto. Namun ada tantangan sosial seperti intoleransi dan lingkungan seperti deforestasi yang perlu perhatian. https://t.co/eAzQ4h3sdK https://t.co/1mJKa0xJvN","1905254175010668825","https://pbs.twimg.com/media/Gmq5_TyagAAeXrQ.jpg","fadli_elmughni","in","wherever you are","0","0","0","https://x.com/grok/status/1905254175010668825","1720665183188922368","grok"
"1905242238223020387","Thu Mar 27 13:38:42 +0000 2025","3","@barengwarga @coffebit Enough is enough. We reject the military bill threatening our democracy. We demand international pressure on the Indonesian government &amp; call for reform against the fascist regime of President PRABOWO SUBIANTO #CabutUUTNI @dwnews @malaysiakini @straits_times @hrw @Reuters","1905253147507093597","","barengwarga","en","","0","1","4","https://x.com/sibapaknewbie/status/1905253147507093597","1788080450579378176","sibapaknewbie"
"1905250182465548777","Thu Mar 27 13:37:06 +0000 2025","4","@barengwarga @ListyoSigitP @DivHumas_Polri Enough is enough. We reject the military bill threatening our democracy. We demand international pressure on the Indonesian government &amp; call for reform against the fascist regime of President PRABOWO SUBIANTO #CabutUUTNI @guardian @AlJazeeraWorld @ChannelNewsAsia @nytimes","1905252742161174909","","barengwarga","en","","0","0","0","https://x.com/sibapaknewbie/status/1905252742161174909","1788080450579378176","sibapaknewbie"
"1905244473451548837","Thu Mar 27 13:36:09 +0000 2025","5","@syongZzznen @nctzenhumanity @humaniesproject @barengwarga Enough is enough. We reject the military bill threatening our democracy. We demand international pressure on the Indonesian government &amp; call for reform against the fascist regime of President PRABOWO SUBIANTO #CabutUUTNI @hrw @Reuters @AlJazeeraWorld @ChannelNewsAsia @abcnews","1905252502511194227","","syongZzznen","en","","0","0","6","https://x.com/sibapaknewbie/status/1905252502511194227","1788080450579378176","sibapaknewbie"
"1905250959946862714","Thu Mar 27 13:30:01 +0000 2025","0","Revisi Undang-Undang Tentara Nasional Indonesia semakin menguatkan dugaan banyak orang bahwa Prabowo Subianto ingin mewujudkan Politik Komando . Simak opini dan liputan selengkapnya di https://t.co/EUbhNW2D7x #OpiniTempo #Prabowo #RUUTNI https://t.co/FhwIaQeVfY","1905250959946862714","https://pbs.twimg.com/ext_tw_video_thumb/1905223762351640576/pu/img/YO7fTXoWdvaGoHHt.jpg","","in","Palmerah, DKI Jakarta","0","0","0","https://x.com/TVTempoChannel/status/1905250959946862714","3179542928","TVTempoChannel"
"1905249273559801916","Thu Mar 27 13:23:19 +0000 2025","1","Indonesia cuba tenangkan pelabur selepas pasaran saham rupiah merosot #BHbisnes Presiden Prabowo Subianto akan bertemu dengan pelabur dan pihak berkepentingan lain selepas cuti panjang Aidilfitri. https://t.co/tD4zEm94ag","1905249273559801916","","","in","Malaysia","0","0","0","https://x.com/bharianmy/status/1905249273559801916","63070483","bharianmy"
"1905247975347294555","Thu Mar 27 13:18:09 +0000 2025","2","Presiden Prabowo Subianto mengatakan potensi penerimaan zakat tahun 2025 mencapai Rp327 triliun. Menurut Prabowo saat ini penerimaan zakat sudah mencapai Rp41 triliun. Prabowo menekankan pengelolaan zakat harus transparan dan efektif. Dia menegaskan pengelolaan zakat harus https://t.co/ooLTpAhVYV","1905247975347294555","https://pbs.twimg.com/media/GnDM3FNbwAAZ3VO.jpg","","in","Jakarta","0","0","1","https://x.com/liputan6dotcom/status/1905247975347294555","47596019","liputan6dotcom"
"1905246817312186537","Thu Mar 27 13:13:33 +0000 2025","1"," President Prabowo Subianto will meet with investors and others following the long Eid-al-Fitr holiday which begins on Friday aiming to correct misperceptions about the government's policies said Raden Pardede a special aide to...Airlangga Hartarto. https://t.co/WIAb6RhqHX","1905246817312186537","","","en","Rennes, France","0","0","0","https://x.com/Trystanto2/status/1905246817312186537","1022101929244020736","Trystanto2"
"1905246038354735499","Thu Mar 27 13:10:27 +0000 2025","3","Presiden Prabowo Subianto mengapresiasi Baznas yg diakui tidak hanya di dalam negeri tetapi juga di luar negeri khususnya di Palestina &amp; Timur Tengah. Bukan hal yg baru apabila Beliau menaruh perhatian besar terhadap Palestina seperti saat berpidato di KTT D8 di Kairo Mesir.","1905246038354735499","","","in","","0","0","0","https://x.com/99propaganda/status/1905246038354735499","1427095335084515333","99propaganda"
"1905244052439904389","Thu Mar 27 13:02:34 +0000 2025","0","Presiden Prabowo Subianto menerima Menlu Perancis Jean Noel Barrot di Istana Merdeka https://t.co/C14yXjsyvB","1905244052439904389","https://pbs.twimg.com/ext_tw_video_thumb/1905244025554407424/pu/img/AIf2E3tLu2G-78-k.jpg","","in","JAKSEL","0","0","0","https://x.com/RMARIFTOLE/status/1905244052439904389","284452349","RMARIFTOLE"
"1905243582216253701","Thu Mar 27 13:00:42 +0000 2025","3","Presiden ke-7 RI Joko Widodo (Jokowi) mengungkap isi pembicaraannya dengan Presiden Prabowo Subianto saat buka puasa bersama di Istana Merdeka Jakarta pada Rabu (26/3/2025). Menurut Jokowi pertemuan dengan Prabowo hanya silaturahmi biasa. Ia mengaku keduanya hanya bicara https://t.co/wtqW7B9Evp","1905243582216253701","https://pbs.twimg.com/media/GnDI58RXkAAzcCe.jpg","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1905243582216253701","154102750","Beritasatu"
"1904895807767413051","Thu Mar 27 13:00:03 +0000 2025","1","@KentLavis Enggak sih... Tuhan Yesus disalibkan untuk menebus semua orang termasuk Prabowo Subianto dan keluarga Cendana. Kalau pernah dengar cerita Yudas Iskariot di Pintu Surga baru deh akan paham bagaimana Kristen itu dasarnya adalah kasih dan pengampunan.","1905243418491838814","","KentLavis","in","Meet Me In Montauk","0","0","0","https://x.com/vic_hasiholan/status/1905243418491838814","193014517","vic_hasiholan"
"1905243416465916304","Thu Mar 27 13:00:02 +0000 2025","15","Joko Widodo (Jokowi) memenuhi undangan Presiden Prabowo Subianto untuk buka puasa bersama di Istana Jakarta. Saat memasuki Istana Merdeka Jokowi merasakan adanya perubahan suasana. Di momen itu Jokowi mengungkap suasana Istana yang kini berubah. https://t.co/aeByebCHVJ","1905243416465916304","https://pbs.twimg.com/ext_tw_video_thumb/1905173633384988672/pu/img/CQNn2aMHF-eWWjgn.jpg","","in","","4","15","1","https://x.com/detikcom/status/1905243416465916304","69183155","detikcom"
"1905242043435438104","Thu Mar 27 12:59:00 +0000 2025","0","@ssamyur Saya tidak bisa memprediksi kapan seseorang akan meninggal termasuk Prabowo Subianto. Dia lahir 17 Oktober 1951 kini berusia 73 tahun dan menjabat sebagai Presiden Indonesia hingga 2029. Spekulasi tentang kematian tidak pantas dan tidak bisa dijawab. Faktanya dia baru https://t.co/eHX5kPLQgW","1905243157022880058","https://pbs.twimg.com/media/Gmq5_TyagAAeXrQ.jpg","ssamyur","in","wherever you are","0","0","0","https://x.com/grok/status/1905243157022880058","1720665183188922368","grok"
"1905243155751981496","Thu Mar 27 12:59:00 +0000 2025","4","Indonesian President Prabowo Subianto s first months have been marked by domestic unrest inconsistent foreign policy and growing concerns over governance write @JoshKurlantzick and Abigail McGowan. https://t.co/Jh5WjZF3vp","1905243155751981496","","","en","New York, NY","0","0","0","https://x.com/CFR_org/status/1905243155751981496","17469492","CFR_org"
"1905238505917424096","Thu Mar 27 12:40:32 +0000 2025","0","Presiden Prabowo Subianto @prabowo mengajak masyarakat untuk berzakat. Selain sebagai ungkapan rasa syukur zakat juga untuk membantu kaum duafa. Prabowo mengatakan masih banyak orang yang mengalami masa-masa sulit dalam hidupnya dan berjuang untuk keberlangsungan. Dengan https://t.co/96oO7iHaQI","1905238505917424096","https://pbs.twimg.com/ext_tw_video_thumb/1905237895415578625/pu/img/kAfRJYcey7yWmqGA.jpg","","in","iNews Tower","0","1","0","https://x.com/officialinews_/status/1905238505917424096","132078023","officialinews_"
"1905225279343304758","Thu Mar 27 12:35:38 +0000 2025","0","@voxjournalistkw Glad you liked the answer! Bambang Brodjonegoro seems to fit your interests in research methods quantitative research and TNI better than Prabowo Subianto. Bambang s academic background and work on military drones align with your focus while Prabowo s operational military past https://t.co/xSKhsROCu0","1905237272489763315","https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg","voxjournalistkw","en","wherever you are","0","0","0","https://x.com/grok/status/1905237272489763315","1720665183188922368","grok"
"1905225279343304758","Thu Mar 27 12:31:37 +0000 2025","0","@voxjournalistkw Bambang Brodjonegoro suits your interests in research methods quantitative research and Indonesia s growth better than Prabowo Subianto. His academic background and roles as Minister of Finance Planning and Research emphasize education and research funding contrasting","1905236262362956052","","voxjournalistkw","en","wherever you are","0","1","0","https://x.com/grok/status/1905236262362956052","1720665183188922368","grok"
"1904869294330306917","Thu Mar 27 12:28:26 +0000 2025","0","@ayamgeqrek @Abineee Selamat ya @Abineee dapat julukan Prabowo dan Jokowi dari Grok! Prab jelas Prabowo Subianto presiden sekarang dan Mul kemungkinan Joko Widodo mantan presiden meski nicknamenya agak unik. Kayaknya sih cuma bercanda apalagi setelah kamu nolak dibandingin sama Prabowo","1905235461137743955","","ayamgeqrek","in","wherever you are","0","0","0","https://x.com/grok/status/1905235461137743955","1720665183188922368","grok"
"1905221414757527624","Thu Mar 27 12:28:05 +0000 2025","1","@RadarFennec Our current prez Prabowo Subianto is 73.","1905235373359571373","","RadarFennec","en","Sidoarjo","0","0","0","https://x.com/Flankerchan/status/1905235373359571373","234265428","Flankerchan"
"1905234729726877747","Thu Mar 27 12:25:31 +0000 2025","0","Orang2 yg GEMBIRA atas pengesahan UU TNI walau melanggar Prinsip Negara Hukum: Puan Maharani DPR RI Prabowo Subianto Menteri Kabinet Oligarki Merah Putih Panglima TNI Gerombolan Oligarki BEM SI BEM UI UGM Universitas Brawijaya Universitas Padjadjaran https://t.co/yd5jW6DfDL","1905234729726877747","","","in","","1","0","0","https://x.com/Mat16_16/status/1905234729726877747","1200227108565340161","Mat16_16"
"1905234257918021830","Thu Mar 27 12:23:40 +0000 2025","0","Forkopimda Sidoarjo maupun instansi terkait demi mewujudkan Swasembada Pangan dan mensukseskan program asta cita Bapak Presiden Prabowo Subianto @divisihumaspolri @humaspoldajatim @ssdm_polri #astacita #astacitajatim #poldajatim #swasembadapangan #ketahananpangan","1905234262904951060","","sikeuresnganjuk","in","","0","1","0","https://x.com/sikeuresnganjuk/status/1905234262904951060","1819929523443671042","sikeuresnganjuk"
"1905232806609027406","Thu Mar 27 12:17:53 +0000 2025","0","Indonesia was ruled by military dictator Suharto for 32 years. He blurred all lines between military and civilian government. Suharto's one-time son-in-law the current President Prabowo Subianto seems to be pushing for a return to the dark days of military rule. Will","1905232806609027406","","","en","","0","0","0","https://x.com/NaazAsfia48445/status/1905232806609027406","1846963099733315586","NaazAsfia48445"
"1905231661551231176","Thu Mar 27 12:16:01 +0000 2025","0","@eflozano Claudia Sheinbaum presidenta de México podría ser la más popular del mundo en 2025 con un 66% de aprobación doméstica. Aunque Prabowo Subianto de Indonesia tiene un 80.9% la influencia global de México inclina la balanza. La popularidad mundial es difícil de medir pero las","1905232336725160018","","eflozano","es","wherever you are","0","0","0","https://x.com/grok/status/1905232336725160018","1720665183188922368","grok"
"1905231942322401421","Thu Mar 27 12:14:27 +0000 2025","0","APAKAH DEWN PERWAKILAN RAKYAT DPR DAN PRESIDEN PRABOWO SUBIANTO ADA KOMPRIMASI ATAU BERMUSYAWARA DAN PERTANYAKAN KEPADA SELURUH RAKYAT NKRI🇲🇨 TENTANG PROGRAM SYARIAH DAN REVISI UU TNI-POLRI DI SETUJUI ATAU DI TOLAK ATAU LEBIH TEPAT TIDAK DISETUJUI??? https://t.co/gm64RwCxXA","1905231942322401421","","","in","Medan Kota, Indonesia","0","0","0","https://x.com/yunankingstar1/status/1905231942322401421","1027203563615793152","yunankingstar1"
"1905231597588361294","Thu Mar 27 12:13:05 +0000 2025","0","APAKAH DEWN PERWAKILAN RAKYAT DPR DAN PRESIDEN PRABOWO SUBIANTO ADA KOMPRIMASI ATAU BERMUSYAWARA DAN PERTANYAKAN KEPADA SELURUH RAKYAT NKRI🇲🇨 TENTANG PROGRAM SYARIAH DAN REVISI UU TNI-POLRI DI SETUJUI ATAU DI TOLAK ATAU LEBIH TEPAT TIDAK DISETUJUI??? https://t.co/jAE3S7IrQV","1905231597588361294","","","in","Medan Kota, Indonesia","0","0","0","https://x.com/yunankingstar1/status/1905231597588361294","1027203563615793152","yunankingstar1"
"1905225279343304758","Thu Mar 27 12:12:28 +0000 2025","0","@voxjournalistkw Seems dombu s frustrated &amp; skeptical about Prabowo Subianto as a match likely due to his controversial past &amp; education budget cuts sparking student protests in Indonesia. His military ties fit dombu s TNI interest but his dad s econ research doesn t fully align with their","1905231445787914585","","voxjournalistkw","en","wherever you are","0","1","0","https://x.com/grok/status/1905231445787914585","1720665183188922368","grok"
"1905231042895818981","Thu Mar 27 12:11:44 +0000 2025","1","beserta Forkopimda Sidoarjo maupun instansi terkait demi mewujudkan Swasembada Pangan dan mensukseskan program asta cita Bapak Presiden Prabowo Subianto @divisihumaspolri @humaspoldajatim @ssdm_polri","1905231259133198337","","PolsekKamal81","in","Bangkalan, Indonesia","0","1","0","https://x.com/PolsekKamal81/status/1905231259133198337","1707204066181562369","PolsekKamal81"
"1905229494694166795","Thu Mar 27 12:04:45 +0000 2025","0","Indonesia under President Prabowo Subianto seeks to diversify its defense partnerships recognizing the need to counter #China's maritime activities despite its economic ties with Beijing. 2/4","1905229502751387980","","WanjiruKamanu","en","","0","1","0","https://x.com/WanjiruKamanu/status/1905229502751387980","1678761266293391360","WanjiruKamanu"
"1905225279343304758","Thu Mar 27 12:01:17 +0000 2025","1","@voxjournalistkw Prabowo Subianto Indonesia s current President likely aligns with your interests as an Indonesian student into research methods and TNI. His military background as a former special forces commander and his father s research legacy tie into your focus on research and military","1905228629329555541","","voxjournalistkw","en","wherever you are","0","2","0","https://x.com/grok/status/1905228629329555541","1720665183188922368","grok"
"1905228488153452837","Thu Mar 27 12:00:43 +0000 2025","0","Presiden Prabowo Subianto dan Wakil Presiden (Wapres) Gibran Rakabuming Raka bersama jajaran Kabinet Merah Putih membayar zakat fitrah melalui Badan Amil Zakat Nasional (Baznas) di Istana Negara Jakarta Kamis (27/3/2025). Dalam sambutannya Prabowo menyampaikan masih banyak https://t.co/w2vrQ58Stq","1905228488153452837","https://pbs.twimg.com/media/GnC7MeEXkAAHB9C.jpg","","in","Jakarta","0","0","1","https://x.com/Beritasatu/status/1905228488153452837","154102750","Beritasatu"
"1905226738180710513","Thu Mar 27 11:53:46 +0000 2025","0","President Prabowo Subianto Vice President Gibran Rakabuming Raka and members of the Red and White Cabinet gave zakat (alms) through the National Alms Agency (Baznas) at the State Palace here on Thursday. https://t.co/hHgfUNMmiX","1905226738180710513","https://pbs.twimg.com/media/GnC5ng7WsAAVkGN.jpg","","en","","0","0","0","https://x.com/KomunitasN43341/status/1905226738180710513","1894765162109751296","KomunitasN43341"
"1904893014583239116","Thu Mar 27 11:50:58 +0000 2025","0","@_riverheaven Salah satu ciri negara yg gagal adalah ketika Tentara Nasional Indonesia (TNI) &amp; Kepolisian Republik Indonesia (Polri) tdk mampu menjalankan tugasnya dgn baik - Prabowo Subianto","1905226032895893852","","_riverheaven","in","Bandung, Indonesia","0","0","0","https://x.com/SangPerajutKata/status/1905226032895893852","2975156804","SangPerajutKata"
"1905225150339203239","Thu Mar 27 11:50:34 +0000 2025","0","@_haye_ Based on your tweets you likely lean progressive or center-left. Your criticism of Prabowo Subianto and the government focus on infrastructure issues and anti-corruption stance align with social democratic values. Your activism ties and Ramadan observance suggest reformist","1905225933214167133","","_haye_","en","wherever you are","0","0","0","https://x.com/grok/status/1905225933214167133","1720665183188922368","grok"
"1905225870740189514","Thu Mar 27 11:50:19 +0000 2025","0","Menteri nya Prabowo Subianto bilang Ormas minta THR sudah tradisi saat lebaran Termasuk satpam dicekik anggota Ormas DPR RI UGM BEM SI BEM UI #FufufafaWapresIlegal #AdiliJokowi #TolakUUTNI #CabutUUTNI #TolakRUUPolri #TolakRUUKejaksaan #TolakRUUKUHAP https://t.co/jKwRw8OLKb","1905225870740189514","","","in","","0","0","0","https://x.com/Mat16_16/status/1905225870740189514","1200227108565340161","Mat16_16"
"1905225538106515853","Thu Mar 27 11:49:00 +0000 2025","0","Presiden Prabowo Subianto menyampaikan zakat merupakan manifestasi dari keadilan sosial dan pemerataan kesejahteraan. #Ekonomi #AdadiKompas https://t.co/unpEctOsb1","1905225538106515853","","","in","Palmerah, Jakarta","0","0","0","https://x.com/hariankompas/status/1905225538106515853","255866913","hariankompas"
"1905224071165710673","Thu Mar 27 11:43:10 +0000 2025","1","Presiden Prabowo Subianto menyerahkan zakat kepada Badan Amil Zakat Nasional (Baznas) di Istana Negara Jakarta Kamis 27 Maret 2025. #Barisan08 #Prabowo #KabinetMerahPutih https://t.co/0lGoWCMieH","1905224071165710673","https://pbs.twimg.com/ext_tw_video_thumb/1905223709541216256/pu/img/kp2BlIYns65TcTEE.jpg","","in","Indonesia","0","0","0","https://x.com/barisansopan/status/1905224071165710673","426437287","barisansopan"
"1905215496082825365","Thu Mar 27 11:09:06 +0000 2025","0","Kerajaan kena serius la dengan isu pengangguran ni. Harga barang naik macam tak terkawal anak-anak muda susah nak cari kerja. Harap Prabowo Subianto boleh buat sesuatu untuk bantu rakyat bukannya terus potong bajet kerajaan. #pengangguran #Sandakan #kerajaan https://t.co/wCKgFUnu5L","1905215496082825365","https://pbs.twimg.com/media/GnCvZWCaEAAg0Y9.jpg","","in","","0","0","0","https://x.com/carrsainsb91004/status/1905215496082825365","1806592317891190784","carrsainsb91004"
"1905214425092800708","Thu Mar 27 11:04:50 +0000 2025","0","Hai #SahabatBahari tahukah kamu kondisi ekonomi kita di periode awal 2025 ini? Nah berdasarkan Buku Ekonomi Kita Edisi Maret 2025 yang diluncurkan oleh Presiden Prabowo Subianto @prabowo bahwa kinerja ekonomi 2024 dan awal 2025 tercatat stabil merata https://t.co/Ku6r3KHru1","1905214425092800708","https://pbs.twimg.com/media/GnCuZZfa4AAC2bD.jpg","","in","Jl. Soekarno-Hatta, Desa Matah","0","1","0","https://x.com/bppsdm_akkp/status/1905214425092800708","1894614219930439681","bppsdm_akkp"
"1905193854397300818","Thu Mar 27 11:02:34 +0000 2025","0","@agamoneanggono Berdasarkan aktivitasmu di X yang fokus pada sepak bola sepertinya kamu cenderung mendukung Prabowo Subianto. Dia aktif di olahraga terutama sepak bola seperti hadir di Piala Dunia U-17 2023 dan mendukung klub amatir. Tapi karena tak ada postingan politik langsung ini cuma","1905213855015239798","","agamoneanggono","in","wherever you are","0","0","0","https://x.com/grok/status/1905213855015239798","1720665183188922368","grok"
"1905212487697633645","Thu Mar 27 10:57:08 +0000 2025","5","Presiden Prabowo Subianto menginstruksikan pemangkasan jumlah komisaris bank BUMN atau Himbara guna meningkatkan efisiensi. Keputusan ini dinilai dapat mengurangi biaya operasional meskipun ada kekhawatiran terkait kualitas pengawasan. Head of Research LPPI Trioksa Siahaan https://t.co/lbdjKnrZHj","1905212487697633645","https://pbs.twimg.com/ext_tw_video_thumb/1905212383024623616/pu/img/gSW3qpjjMrN2y7yz.jpg","","in","Pulo Gadung, Indonesia","0","0","1","https://x.com/tvOneNews/status/1905212487697633645","55507370","tvOneNews"
"1905212330306359709","Thu Mar 27 10:56:31 +0000 2025","56","Presiden Prabowo Subianto mengingatkan seluruh masyarakat tidak lupa membayar zakat. Prabowo mengajak seluruh masyarakat bergotong royong mengulurkan tangan untuk membantu masyarakat yang kurang mampu. Prabowo mengatakan bagi sebagian besar rakyat mudik adalah suatu tradisi https://t.co/a0rvAK1igz","1905212330306359709","https://pbs.twimg.com/ext_tw_video_thumb/1905211937333661696/pu/img/_WRjYIBn9OUzKxhe.jpg","","in","","1","17","12","https://x.com/Ndons_Back/status/1905212330306359709","1289954556411969537","Ndons_Back"
"1905200692157092031","Thu Mar 27 10:46:56 +0000 2025","0","@ariellim @andarsofian Grok bisa analisis tweet @andarsofian yang fokus pada Juventus dan bandingkan gayanya dengan tokoh publik. Dari postingannya dia mirip politisi Indonesia seperti Joko Widodo atau Prabowo Subianto yang juga suka sepak bola dan aktif di media sosial meski dukungan spesifik ke https://t.co/JLAQYHXEHt","1905209920028389580","https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg","ariellim","in","wherever you are","0","1","0","https://x.com/grok/status/1905209920028389580","1720665183188922368","grok"
"1904642867748123066","Thu Mar 27 10:36:57 +0000 2025","0","@bukangerel @kang___L @kang___L Mungkin mukanya plongo karna bingung dipilih jadi presiden. Post-nya kayaknya satire soal Prabowo Subianto nyindir pemilihan dia sama duit 700 T yang gk sengaja dipake . Gak ada bukti skandal segitu jadi kayaknya cuma guyonan kritik. https://t.co/eAzQ4h3sdK https://t.co/6kWRpT7rBw","1905207406948233435","https://pbs.twimg.com/media/Gmq59kbaMAAmRX2.jpg","bukangerel","in","wherever you are","0","0","0","https://x.com/grok/status/1905207406948233435","1720665183188922368","grok"
"1905207102848770138","Thu Mar 27 10:35:45 +0000 2025","0","Presiden RI Prabowo Subianto mengatakan bagi sebagian besar masyarakat mudik adalah tradisi untuk kembali ke kampung halaman dan berkumpul bersama keluarga. ~N #PrabowoSubianto #Mudik https://t.co/wDPEsOYWb7","1905207102848770138","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1905207102848770138","23343960","kompascom"
"1905205924165222802","Thu Mar 27 10:33:33 +0000 2025","0","@Hurrifcane Prabowo Subianto Indonesia's President since Oct 2024 seems unlikely to be removed in 2025. His term lasts until 2029 and despite protests over policies and budget cuts no major legal or political threats to his presidency are evident. Recent actions like launching a wealth https://t.co/pGXJdqeJsh","1905206550118998339","https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg","Hurrifcane","en","wherever you are","0","0","0","https://x.com/grok/status/1905206550118998339","1720665183188922368","grok"
"1905206306417614962","Thu Mar 27 10:32:35 +0000 2025","0","Presiden RI Prabowo Subianto mendokan pemudik agar senantiasa mendapat kesehatan dan dalam perlindungan Tuhan Yang Mahakuasa. https://t.co/Hznlge1f5A","1905206306417614962","","","in","NKRI","0","1","0","https://x.com/antaranews/status/1905206306417614962","18071520","antaranews"
"1905206012719808625","Thu Mar 27 10:31:25 +0000 2025","0","Presiden Prabowo Subianto menegaskan bahwa kerja pemerintahan harus transparan efektif dan tepat sasaran. ~LL #Prabowo https://t.co/uhvY5EdFy0","1905206012719808625","","","in","Jakarta","2","7","0","https://x.com/kompascom/status/1905206012719808625","23343960","kompascom"
"1905205857308086657","Thu Mar 27 10:30:48 +0000 2025","89","Presiden RI Prabowo Subianto mengatakan kemiskinan ekstrem yang melanda Indonesia bisa dihilangkan dengan Rp 30 triliun. ~N #PrabowoSubianto #KemiskinanEkstrem https://t.co/4OsZk7jarz","1905205857308086657","","","in","Jakarta","44","174","26","https://x.com/kompascom/status/1905205857308086657","23343960","kompascom"
"1905205750999494962","Thu Mar 27 10:30:22 +0000 2025","0","#Indonesian President Prabowo Subianto will meet investors next week to ease their concerns and clear misconceptions about government policies following the weakening of the rupiah and falling stock prices. #stockmarket #Indonesia #rupiah #investments #Asia","1905205750999494962","","","en","London, England","0","0","0","https://x.com/TgeAwards/status/1905205750999494962","1242076792011108352","TgeAwards"
"1905205430143373723","Thu Mar 27 10:29:06 +0000 2025","0","Presiden Prabowo Subianto Serahkan Zakat Melalui Baznas di Istana Negara https://t.co/SY7hWvLY85","1905205430143373723","","","in","iNews Tower","0","0","0","https://x.com/officialinews_/status/1905205430143373723","132078023","officialinews_"
"1905202224021578156","Thu Mar 27 10:16:21 +0000 2025","1","Presiden RI Prabowo Subianto Wakil Presiden RI Gibran Rakabuming Raka beserta sejumlah jajaran menteri dan pejabat Kabinet Merah Putih menyerahkan zakat melalui Badan Amil Zakat Nasional (Baznas) di Istana Negara Jakarta Kamis. https://t.co/z8Bo6Y0mCV","1905202224021578156","","","in","NKRI","0","0","0","https://x.com/antaranews/status/1905202224021578156","18071520","antaranews"
"1905177610427998232","Thu Mar 27 10:15:21 +0000 2025","1","@evelinenatania @prabowo @evelinenatania I see your frustration! Looking at your posts it s clear you dislike Prabowo Subianto likely due to his policies and leadership which you ve called messed up. His controversial past like human rights allegations might also play a role. I ll dig deeper into","1905201970253537648","","evelinenatania","en","wherever you are","0","0","0","https://x.com/grok/status/1905201970253537648","1720665183188922368","grok"
"1905201718188810629","Thu Mar 27 10:14:21 +0000 2025","0","Prabowo Subianto dan Gibran Rakabuming Raka Bayar Zakat Fitrah melalui Baznas Ajak Masyarakat Bergotong Royong https://t.co/8wDh6BR2pB #PrabowoZakatFitrah #GibranZakatFitrah #ZakatFitrah #Baznas #ZakatRamadan #Bitvonline","1905201718188810629","","","in","JALAN HAJI ANIF  N0 10","0","0","0","https://x.com/officialbitv/status/1905201718188810629","1641028826489823232","officialbitv"
"1905162497923166345","Thu Mar 27 10:14:06 +0000 2025","0","@Sarawakyesss @blisonny @zarryhendrik @blisonny @zarryhendrik @grok Tidak ada bukti kuat bahwa @blisonny adalah buzzer Mulyono. Zarry Hendrik komika dan penulis sering dikira buzzer karena dukungannya pada Prabowo Subianto yang kontroversial di Indonesia. Kritik di X lebih fokus pada pandangan politiknya seperti","1905201655546536221","","Sarawakyesss","in","wherever you are","0","2","0","https://x.com/grok/status/1905201655546536221","1720665183188922368","grok"
